word,lang_code,meanings
遊山,es,"[""Yuzan"", ""yuzán""]"
遊技,es,"[""juegos"", ""videojuegos""]"
遊技,ru,"[""игры"", ""игрушки""]"
遊撃,es,"[""ataque guerrillero"", ""ataque de guerrilla""]"
遊撃手,es,"[""campocorto"", ""torpedero""]"
遊撃手,ru,"[""приятель"", ""шантажист""]"
遊歩,es,"[""paseo"", ""paseo marítimo"", ""pasear""]"
遊興,es,"[""entretenimiento"", ""diversión"", ""espectáculo""]"
遊説,es,"[""Campaña"", ""Hacer campaña"", ""campana""]"
遊離,es,"[""gratis"", ""libre"", ""liberar""]"
運び,es,"[""que lleva"", ""proceso de llevar"", ""llevando""]"
運び出す,es,"[""realizar"", ""Llevar a cabo"", ""cumplir""]"
運び出す,ru,"[""выполнять"", ""осуществлять""]"
運動不足,es,"[""falta de ejercicio"", ""falta de ejercicios""]"
運動不足,ru,"[""отсутствие физических упражнений"", ""недостаток упражнений""]"
運動神経,ru,"[""двигательный нерв"", ""моторный нерв""]"
運動費,es,"[""Gastos de ejercicio""]"
運動靴,es,"[""zapatos deportivos"", ""calzado deportivo""]"
運航,ru,"[""Операция"", ""Эксплуатация""]"
運転免許,es,"[""carnet de conducir"", ""licencia de conducir"", ""permiso de conducción""]"
運転免許,ru,"[""водительские права"", ""водительское удостоверение""]"
遍歴,es,"[""viaje"", ""camino"", ""trayecto""]"
過ぎる,es,"[""pasar"", ""ir más allá"", ""transcurrir""]"
過ぎ去る,es,"[""pasar"", ""desaparecer"", ""fallecer""]"
過不足,es,"[""exceso o deficiencia"", ""exceso o defecto""]"
過保護,ru,"[""чрезмерно опекающий"", ""чрезмерная защита""]"
過信,es,"[""exceso de seguridad"", ""exceso de confianza""]"
過大,es,"[""excesivo"", ""desmedido"", ""exagerado""]"
過失致死,es,"[""Homicidio involuntario"", ""Homicidio""]"
過失致死,ru,"[""Непредумышленное убийство"", ""непреднамеренное убийство""]"
過少申告,es,"[""subnotificación"", ""subregistro""]"
過少申告,ru,"[""занижение отчетности"", ""занижение данных""]"
過敏,es,"[""hipersensibilidad"", ""hipertensión""]"
過日,es,"[""dias pasados"", ""últimos días""]"
過渡,es,"[""transitorio"", ""pasajero"", ""transeúnte""]"
過疎,ru,"[""Депопуляция"", ""депуляция""]"
過食,es,"[""comer en exceso"", ""Comer demasiado""]"
道のり,es,"[""forma"", ""manera"", ""camino""]"
道交法,es,"[""ley de tránsito"", ""ley de transito por carretera""]"
道交法,ru,"[""закон о дорожном движении"", ""законодательство о дорожном движении""]"
道徳的,es,"[""moral"", ""costumbres"", ""moralidad""]"
道案内,es,"[""Instrucciones"", ""Direcciones""]"
道楽,es,"[""libertinaje"", ""corrupción"", ""libertino""]"
道義,es,"[""moralidad"", ""moral"", ""la moral""]"
道義的責任,ru,"[""моральная ответственность"", ""нравственная ответственность""]"
道草,es,"[""Michikusa"", ""michikus""]"
道議会,es,"[""asamblea provincial""]"
道議会,ru,"[""провинциальное собрание"", ""Провинциальная ассамблея""]"
道連れ,es,"[""compañero"", ""acompañante"", ""ser compañero""]"
達,ru,"[""достигать"", ""охват"", ""дотянуться""]"
達し,es,"[""alcanzó"", ""alcanzado"", ""llegado""]"
達磨,es,"[""Daruma"", ""dauma""]"
達観,es,"[""visión"", ""vista"", ""sueño""]"
達頼喇嘛,ru,"[""Труппа Тацуёри"", ""Dalai Lama""]"
違和感,ru,"[""дискомфорт""]"
遠からず,es,"[""No muy lejos"", ""no lejos""]"
遠まわし,es,"[""desvío"", ""desviarse"", ""rodeo""]"
遠出,es,"[""excursión"", ""paseo"", ""jira campestre""]"
遠巻き,es,"[""bobinado distante"", ""enrollamiento distante""]"
遠投,ru,"[""длинный бросок"", ""дальний бросок""]"
遠方,es,"[""lejanía"", ""lugar alejado""]"
遠方,ru,"[""даль"", ""отдалённая местность"", ""{～の} далёкий"", ""{～に} далеко, вдали""]"
遠浅,es,"[""poca distancia"", ""distancia corta""]"
遠目,es,"[""vista lejana"", ""vista distante""]"
遠目,ru,"[""1) вид издали"", ""{～に} издали"", ""2): {～の} дальнозоркий""]"
遣っ付ける,ru,"[""отправлять"", ""отправить""]"
遣り甲斐,es,"[""vale la pena el esfuerzo"", ""Merece la pena el esfuerzo""]"
遣り甲斐,ru,"[""Стоит усилий"", ""Стоит затраченных усилий""]"
遣唐使,es,"[""Enviado a la dinastía Tang"", ""Enviado ante la dinastía Tang""]"
遣唐使,ru,"[""Посланник династии Тан"", ""Посол династии Тан""]"
適任,es,"[""adecuado para el puesto"", ""adecuado para la posición""]"
適否,es,"[""idoneidad"", ""conveniencia"", ""oportunidad""]"
適地,es,"[""lugar adecuado"", ""lugar conveniente""]"
適役,es,"[""adecuado para el papel"", ""Adecuado para el rol.""]"
適性検査,es,"[""prueba de aptitud"", ""examen de aptitud""]"
適時,es,"[""oportuno"", ""puntual""]"
適材適所,ru,"[""Правильный человек в правильном месте"", ""Нужный человек в нужном месте""]"
適正,es,"[""Adecuado"", ""Apropiado"", ""Apropiarse de""]"
適正価格,es,"[""precio razonable""]"
適正価格,ru,"[""разумная цена"", ""умеренная цена""]"
適温,es,"[""Temperatura adecuada"", ""temperatura apropiada""]"
適温,ru,"[""Подходящая температура"", ""Соответствующая температура""]"
遮断,es,"[""cortar"", ""aislado"", ""interrumpir""]"
遮断器,es,"[""cortacircuitos"", ""disyuntor"", ""interruptor de circuito""]"
遮断機,es,"[""cortacircuitos"", ""disyuntor"", ""interruptor de circuito""]"
遮断機,ru,"[""автоматический выключатель"", ""прерыватель цепи""]"
遵法,es,"[""Cumplimiento de la ley"", ""Cumplimiento de ley""]"
遷宮,es,"[""Sengu"", ""sengú""]"
遷都,es,"[""Transferencia de capital"", ""transferencia de capitales""]"
選,es,"[""Selección"", ""Elección"", ""Surtido""]"
選りすぐり,es,"[""selección"", ""elección"", ""surtido""]"
選りすぐり,ru,"[""выбор"", ""подбор""]"
選任,es,"[""Cita"", ""Nombramiento"", ""Designación""]"
選別,es,"[""clasificación"", ""ordenar""]"
選外,es,"[""No seleccionado"", ""No elegido""]"
選手村,es,"[""pueblo de atletas"", ""pueblo de deportistas""]"
選手村,ru,"[""деревня спортсменов"", ""Спортивная деревня""]"
選手権,es,"[""campeonato"", ""torneo"", ""defensa""]"
選択肢,ru,"[""выбор"", ""варианты""]"
選挙人,es,"[""elector"", ""optante"", ""votantes""]"
選挙公報,es,"[""Boletín electoral"", ""boletin electoral""]"
選挙公報,ru,"[""Предвыборный бюллетень"", ""Избирательный бюллетень""]"
選挙運動,es,"[""campaña electoral""]"
選曲,es,"[""Selección de canciones"", ""selección de canción""]"
選曲,ru,"[""Выбор песни"", ""Выбор композиции""]"
選書,es,"[""selección de libros"", ""Selección de libros.""]"
選書,ru,"[""выбор книг"", ""подборка книг""]"
選考,es,"[""Selección"", ""Elección"", ""Surtido""]"
選者,es,"[""elección"", ""seleccionador"", ""elector""]"
選良,es,"[""buena seleccion"", ""Buena selección""]"
選評,es,"[""Selección y evaluación"", ""Selección y valoración""]"
選評,ru,"[""Выбор и оценка"", ""Отбор и оценка""]"
選集,es,"[""antología"", ""florilegio""]"
遺伝子工学,ru,"[""генная инженерия"", ""генетические инженеры""]"
遺影,ru,"[""фото умершего"", ""фотография покойного""]"
遺構,ru,"[""руины""]"
還流,es,"[""reflujo""]"
邦字,es,"[""caracteres japoneses"", ""personajes japoneses""]"
邦訳,es,"[""traducción japonesa"", ""Traducción al japonés""]"
邦題,es,"[""título japonés"", ""titulo japones""]"
邦題,ru,"[""Японское название"", ""Японский титул""]"
邪,es,"[""demonio"", ""maldad"", ""malvado""]"
邪道,es,"[""camino malvado"", ""manera perversa""]"
邸内,es,"[""Dentro de la residencia"", ""Interior de la residencia""]"
郡部,es,"[""condado"", ""registro"", ""provincia""]"
部会,es,"[""Subcomisión"", ""Subcomité"", ""subcomite""]"
部位,es,"[""parte"", ""partir"", ""parcial""]"
部内,es,"[""dentro del departamento""]"
部外,es,"[""afuera"", ""fuera"", ""fuera de""]"
部局,es,"[""departamento"", ""sección"", ""ministerio""]"
部数,es,"[""Número de copias"", ""numero de copias""]"
部活,ru,"[""клубная деятельность"", ""деятельность клуба""]"
部署,es,"[""Departamento"", ""Sección"", ""Ministerio""]"
部首,ru,"[""радикальный"", ""радикал""]"
郵便切手,es,"[""sellos postales"", ""sellos de correos""]"
郵便切手,ru,"[""почтовые марки"", ""марки""]"
郵便受け,es,"[""buzón"", ""casilla"", ""buzon de correo""]"
郵便為替,es,"[""giro postal"", ""orden de pago""]"
郵船,es,"[""yusen"", ""Yusén""]"
郵貯,es,"[""Ahorro postal"", ""ahorros postales""]"
郵貯,ru,"[""Почтовая экономия"", ""Почтовые сбережения""]"
郷土色,es,"[""color local"", ""colores locales""]"
都,es,"[""capital""]"
都市ガス,ru,"[""городской газ"", ""городской газов""]"
都市国家,es,"[""ciudad-estado""]"
都市国家,ru,"[""город-государство"", ""город-штат""]"
都市計画,es,"[""planificación urbana"", ""urbanismo""]"
都市部,ru,"[""городской район"", ""городская территория""]"
都度,es,"[""siempre"", ""cada vez"", ""cada tiempo""]"
都政,es,"[""gobierno de tokio""]"
都政,ru,"[""Правительство Токио"", ""Токийское правительство""]"
都民,es,"[""Residentes de Tokio""]"
都立,es,"[""Metropolitano"", ""metropolitana""]"
都議,es,"[""Asamblea Metropolitana de Tokio""]"
都道府県,es,"[""prefecturas""]"
酉,es,"[""gallo"", ""gallina""]"
酋長,es,"[""jefe"", ""principal"", ""mayor""]"
酌む,es,"[""beber"", ""bebida"", ""tomar""]"
酌む,ru,"[""напиток"", ""пить""]"
配り物,ru,"[""Раздаточный материал"", ""Раздаточные материалы""]"
配下,es,"[""subordinar"", ""subordinado"", ""subalterno""]"
配信,ru,"[""доставка""]"
配備,es,"[""despliegue"", ""implementación""]"
配合,es,"[""combinación"", ""variante"", ""empalme""]"
配本,es,"[""Distribución de libros"", ""distribucion de libros""]"
配点,es,"[""Asignación de puntos"", ""Distribución de puntos""]"
配球,es,"[""Distribución de tono"", ""distribución del tono""]"
配球,ru,"[""Распределение шага"", ""Распределение высоты звука""]"
配管,es,"[""plomería"", ""fontanería"", ""instalación de cañerías""]"
配線,es,"[""alambrado"", ""cableado"", ""cablear""]"
配船,es,"[""Asignación de barco"", ""Asignación de buque""]"
配色,es,"[""esquema de color"", ""combinación de colores""]"
配車,es,"[""despacho"", ""envío"", ""enviar""]"
配送先,es,"[""Dirección de envío""]"
配送先,ru,"[""Адрес доставки"", ""Адрес отправки""]"
配電,es,"[""distribución de energía"", ""distribucion de poder""]"
酒,es,"[""sake"", ""bebida alcohólica en general""]"
酒,ru,"[""сакэ (рисовое вино, которое пьют подогретым)"", ""(перен.) алкоголь, вино, водка""]"
酒乱,es,"[""embriaguez"", ""borrachera"", ""ebriedad""]"
酒好き,es,"[""amante del alcohol"", ""amante del licor""]"
酒席,es,"[""asiento de sake"", ""asiento de motivo""]"
酒気,es,"[""alcoholismo""]"
酒盛り,es,"[""fiesta de sake"", ""Fiesta del sake""]"
酒蔵,es,"[""cervecería de sake"", ""fábrica de sake""]"
酒豪,es,"[""bebedor empedernido"", ""gran bebedor""]"
酒販,es,"[""Venta de licores"", ""Ventas de licores""]"
酒造,es,"[""cervecería de sake"", ""cervecería sake""]"
酒造り,es,"[""elaboración de sake"", ""sake elaborando cerveza""]"
酒造り,ru,"[""пивоварение сакэ"", ""приготовление саке""]"
酒量,es,"[""cantidad de alcohol""]"
酒飲み,es,"[""borracho"", ""borrachín"", ""ebrio""]"
酢の物,es,"[""comida con vinagre"", ""comida avinagrada""]"
酷,es,"[""Cruel"", ""Bárbaro"", ""Endurecido""]"
酷く,es,"[""terriblemente"", ""horrorosamente"", ""pésimamente""]"
酷く,ru,"[""ужасно"", ""очень""]"
酷使,es,"[""uso excesivo"", ""abuso""]"
酷寒,es,"[""frío amargo"", ""frío intenso""]"
酸化防止剤,es,"[""antioxidante""]"
酸化防止剤,ru,"[""антиоксидант""]"
酸素吸入,es,"[""inhalación de oxígeno"", ""inhalacion de oxigeno""]"
酸素吸入,ru,"[""кислородная ингаляция"", ""ингаляция кислорода""]"
醍醐味,es,"[""la verdadera emoción"", ""la auténtica emoción""]"
醜女,es,"[""mujer fea""]"
醜悪,es,"[""fealdad"", ""feo""]"
醜態,es,"[""abominación"", ""aborrecimiento"", ""odio""]"
醸し出す,es,"[""sacar"", ""sacar a relucir"", ""hacer resaltar""]"
醸し出す,ru,"[""вывести"", ""вытащить""]"
醸成,es,"[""Cultivo"", ""Cultivación"", ""Crecimiento""]"
醸造,es,"[""fabricación de cerveza"", ""elaborando cerveza"", ""Elaboración de cerveza""]"
里帰り,es,"[""Regresando a casa"", ""Volviendo a casa""]"
里親,es,"[""padres adoptivos"", ""padres de crianza""]"
重々しい,es,"[""pesado"", ""laborioso"", ""pesada""]"
重き,es,"[""peso"", ""cargar"", ""ponderar""]"
重し,es,"[""peso"", ""cargar"", ""ponderar""]"
重なり,es,"[""superposición"", ""traslapo"", ""coincidencia""]"
重なり合う,es,"[""superposición"", ""traslapo"", ""coincidencia""]"
重ね,es,"[""principal""]"
重ね合わせ,es,"[""superposición"", ""superposiciones""]"
重ね合わせ,ru,"[""суперпозиция"", ""наложение""]"
重ね着,es,"[""ropa en capas"", ""prendas de vestir""]"
重り,es,"[""peso"", ""cargar"", ""ponderar""]"
重る,es,"[""ponerse pesado"", ""volverse pesado""]"
重加算税,es,"[""impuesto adicional pesado"", ""fuerte impuesto adicional""]"
重加算税,ru,"[""тяжелый дополнительный налог"", ""большой дополнительный налог""]"
重労働,es,"[""trabajo forzado"", ""trabajo duro""]"
重厚,es,"[""profundo"", ""profundidades"", ""profundamente""]"
重厚,ru,"[""глубокий"", ""глубоко""]"
重奏,es,"[""Conjunto"", ""Traje"", ""Vestido""]"
重奏,ru,"[""Ансамбль""]"
重層,es,"[""multicapa"", ""varias capas""]"
重度,ru,"[""серьезный"", ""тяжелая форма"", ""суровый""]"
重文,es,"[""Bienes culturales importantes"", ""Importante propiedad cultural""]"
重文,ru,"[""Важная культурная ценность"", ""Важная культурная собственность""]"
重機関銃,es,"[""ametralladora pesada"", ""ametrallador pesado""]"
重水素,es,"[""deuterio""]"
重油,es,"[""petróleo pesado"", ""aceite pesado""]"
重版,es,"[""Reimpresión"", ""Reimprimir"", ""Separata""]"
重税,es,"[""impuesto pesado"", ""pesado impuesto""]"
重篤,es,"[""grave"", ""serio"", ""importante""]"
重篤,ru,"[""серьезный"", ""серьёзно""]"
